record_id,student_id,student_name,level,department,course_code,course_name,semester_days,attendance_percent_norm,ca_score_norm,participation_score_0_5,lms_logins,risk_score,predicted_success_rate,risk_level,risk_numeric,recommended_action
REC02315,STU02391,Femi F.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.4806,0.4037,1.7,28,0.7529,0.2471,High,2,Advisor review and peer tutorial recommendation
REC02316,STU02728,Kene U.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8623,0.8853,3.4,24,0.18,0.82,Low,0,No immediate action
REC02317,STU02226,Lekan F.,Year 1,Computer Science,PHY102,General Physics II,98,0.6988,0.5064,3.6,54,0.3246,0.6754,Low,0,No immediate action
REC02318,STU01365,Bayo W.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7944,0.6837,2.2,30,0.2973,0.7027,Low,0,No immediate action
REC02319,STU01581,Efe D.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.879,0.5742,4.1,30,0.2203,0.7797,Low,0,No immediate action
REC02320,STU02249,Lekan S.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8106,0.8476,3.7,38,0.1735,0.8265,Low,0,No immediate action
REC02321,STU01440,Nifemi J.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7428,0.6543,3.9,29,0.2618,0.7382,Low,0,No immediate action
REC02322,STU00605,Somto K.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7464,0.4766,3.2,41,0.3305,0.6695,Low,0,No immediate action
REC02323,STU01636,Zara X.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.8112,0.7283,4.7,29,0.1803,0.8197,Low,0,No immediate action
REC02324,STU00064,Teni N.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.8952,0.7103,5,31,0.1339,0.8661,Low,0,No immediate action
REC02325,STU01708,Kene E.,Year 1,Computer Science,PHY102,General Physics II,98,0.875,0.6702,5,40,0.1489,0.8511,Low,0,No immediate action
REC02326,STU00725,Amaka L.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.2176,0.4799,1.4,2,0.8269,0.1731,High,2,Advisor review and peer tutorial recommendation
REC02327,STU02445,Lekan F.,Year 1,Computer Science,GST111,Communication in English,98,0.7872,0.871,3.8,60,0.1718,0.8282,Low,0,No immediate action
REC02328,STU00054,Kemi R.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.6081,0.3339,2.5,42,0.5566,0.4434,Medium,1,Monitor and recommend targeted support
REC02329,STU00836,Tobi H.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.9412,0.8329,2.4,41,0.1777,0.8223,Low,0,No immediate action
REC02330,STU01356,Chidi P.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.9079,0.8147,1.8,14,0.2776,0.7224,Low,0,No immediate action
REC02331,STU01668,Zara R.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8432,0.6632,4.4,44,0.1878,0.8122,Low,0,No immediate action
REC02332,STU01770,Nedu O.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.791,0.5666,3.4,16,0.3286,0.6714,Low,0,No immediate action
REC02333,STU00242,Zara V.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7346,0.6848,3.1,24,0.3033,0.6967,Low,0,No immediate action
REC02334,STU02763,Nora S.,Year 1,Computer Science,PHY102,General Physics II,98,0.7753,0.853,4.4,39,0.158,0.842,Low,0,No immediate action
REC02335,STU01279,Lara C.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.465,0.2367,2.3,8,0.8465,0.1535,High,2,Advisor review and peer tutorial recommendation
REC02336,STU01803,Somto K.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6839,0.459,3.0,12,0.432,0.568,Medium,1,Monitor and recommend targeted support
REC02337,STU02407,Dami K.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.5844,0.2275,3.2,47,0.57,0.43,Medium,1,Monitor and recommend targeted support
REC02338,STU02198,Seyi G.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.4697,0.7559,4.8,28,0.4276,0.5724,Medium,1,Monitor and recommend targeted support
REC02339,STU02558,Somto M.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8096,0.8437,3.8,36,0.171,0.829,Low,0,No immediate action
REC02340,STU00015,Muna Q.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7641,0.6123,2.3,39,0.3187,0.6813,Low,0,No immediate action
REC02341,STU00803,Muna V.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.8737,0.6481,3.8,36,0.2041,0.7959,Low,0,No immediate action
REC02342,STU00524,Jide P.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5677,0.3974,2.2,9,0.6381,0.3619,High,2,Advisor review and peer tutorial recommendation
REC02343,STU01644,Teni X.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6908,0.9321,3.5,32,0.2061,0.7939,Low,0,No immediate action
REC02344,STU02109,Nifemi X.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.4546,0.4983,1.5,31,0.6338,0.3662,High,2,Advisor review and peer tutorial recommendation
REC02345,STU01754,Dara W.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.811,0.7523,3.5,49,0.2099,0.7901,Low,0,No immediate action
REC02346,STU00740,Nora Z.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.9287,0.2973,4.5,33,0.3593,0.6407,Low,0,No immediate action
REC02347,STU02190,Tara X.,Year 1,Computer Science,PHY102,General Physics II,98,0.6344,0.7008,3.5,33,0.296,0.704,Low,0,No immediate action
REC02348,STU00229,Femi R.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.0348,0.2097,0.8,17,1,0,High,2,Advisor review and peer tutorial recommendation
REC02349,STU01811,Femi J.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7897,0.8059,3.3,27,0.2277,0.7723,Low,0,No immediate action
REC02350,STU01045,Kene J.,Year 1,Computer Science,GST111,Communication in English,98,0.7049,0.38,3.1,34,0.48,0.52,Medium,1,Monitor and recommend targeted support
REC02351,STU00961,Seyi R.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.63,0.5706,0,28,0.5311,0.4689,Medium,1,Monitor and recommend targeted support
REC02352,STU01645,Efe G.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6707,0.7977,2.1,33,0.3084,0.6916,Low,0,No immediate action
REC02353,STU00288,Lara B.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7029,0.6506,4.6,42,0.2397,0.7603,Low,0,No immediate action
REC02354,STU00784,Tolu W.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7744,0.5373,3.3,34,0.2971,0.7029,Low,0,No immediate action
REC02355,STU02787,Kemi G.,Year 1,Computer Science,PHY102,General Physics II,98,0.7202,0.3079,2.6,43,0.5155,0.4845,Medium,1,Monitor and recommend targeted support
REC02356,STU00546,Amaka L.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.9412,0.7085,2.2,34,0.223,0.777,Low,0,No immediate action
REC02357,STU00282,Amaka R.,Year 1,Computer Science,PHY102,General Physics II,98,0.9086,0.7822,5,47,0.1019,0.8981,Low,0,No immediate action
REC02358,STU00253,Kene T.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.1272,0.481,2.1,12,0.8041,0.1959,High,2,Advisor review and peer tutorial recommendation
REC02359,STU00977,Uche D.,Year 1,Computer Science,GST111,Communication in English,98,0.8454,0.8795,4.2,50,0.13,0.87,Low,0,No immediate action
REC02360,STU02691,Lekan F.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.3478,0.4996,1.3,17,0.727,0.273,High,2,Advisor review and peer tutorial recommendation
REC02361,STU01188,Ada I.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.0946,0.3185,1.5,3,1,0,High,2,Advisor review and peer tutorial recommendation
REC02362,STU00440,Ireti B.,Year 1,Computer Science,PHY102,General Physics II,98,0.7942,0.7005,2.1,26,0.3086,0.6914,Low,0,No immediate action
REC02363,STU00045,Dara Q.,Year 1,Computer Science,PHY102,General Physics II,98,0.9483,0.8334,4.8,51,0.0787,0.9213,Low,0,No immediate action
REC02364,STU01375,Tolu G.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.8292,0.6101,4.0,52,0.2253,0.7747,Low,0,No immediate action
REC02365,STU01185,Chidi E.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.6716,0.5996,4.2,33,0.2835,0.7165,Low,0,No immediate action
REC02366,STU00339,Tara J.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.4496,0.5518,3.8,27,0.54,0.46,Medium,1,Monitor and recommend targeted support
REC02367,STU02379,Jide P.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.6954,0.5471,3.9,35,0.3017,0.6983,Low,0,No immediate action
REC02368,STU01932,Ayo C.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.9077,0.6733,4.8,48,0.1429,0.8571,Low,0,No immediate action
REC02369,STU02477,Chidi J.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5078,0.6052,3.4,54,0.4993,0.5007,Medium,1,Monitor and recommend targeted support
REC02370,STU01012,Uche V.,Year 1,Computer Science,PHY102,General Physics II,98,0.9323,0.6843,3.8,52,0.1698,0.8302,Low,0,No immediate action
REC02371,STU02084,Nora Y.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8366,0.6024,2.7,26,0.297,0.703,Low,0,No immediate action
REC02372,STU01899,Efe Z.,Year 1,Computer Science,GST111,Communication in English,98,0.7873,0.5951,4.1,50,0.2426,0.7574,Low,0,No immediate action
REC02373,STU00782,Kene P.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.582,0.6118,2.1,28,0.4139,0.5861,Medium,1,Monitor and recommend targeted support
REC02374,STU01951,Ireti D.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.9481,0.8777,4.9,28,0.0757,0.9243,Low,0,No immediate action
REC02375,STU01990,Nifemi B.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.5002,0.6781,1.9,44,0.5405,0.4595,Medium,1,Monitor and recommend targeted support
REC02376,STU01305,Ada R.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.9579,0.8279,4.0,44,0.1085,0.8915,Low,0,No immediate action
REC02377,STU01487,Efe B.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6266,0.7526,3.1,50,0.2996,0.7004,Low,0,No immediate action
REC02378,STU00424,Teni L.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.4643,0.4645,5.0,19,0.5368,0.4632,Medium,1,Monitor and recommend targeted support
REC02379,STU01631,Ayo Z.,Year 1,Computer Science,GST111,Communication in English,98,0.8664,0.7693,3.7,24,0.2012,0.7988,Low,0,No immediate action
REC02380,STU00050,Bayo B.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.6921,0.4036,4.9,34,0.4061,0.5939,Medium,1,Monitor and recommend targeted support
REC02381,STU01198,Seyi M.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7405,0.8384,3.9,54,0.1963,0.8037,Low,0,No immediate action
REC02382,STU00336,Bayo J.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7795,0.8814,2.7,32,0.2178,0.7822,Low,0,No immediate action
REC02383,STU01148,Bayo W.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8687,0.5046,2.4,26,0.3255,0.6745,Low,0,No immediate action
REC02384,STU01925,Tara A.,Year 1,Computer Science,GST111,Communication in English,98,0.299,0.2719,2.3,36,0.8268,0.1732,High,2,Advisor review and peer tutorial recommendation
REC02385,STU00550,Efe N.,Year 1,Computer Science,PHY102,General Physics II,98,0.5853,0.5659,2.2,6,0.4897,0.5103,Medium,1,Monitor and recommend targeted support
REC02386,STU01849,Nifemi K.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.9106,0.7395,4.3,50,0.1419,0.8581,Low,0,No immediate action
REC02387,STU02379,Nifemi L.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.3169,0.255,1.9,30,0.8489,0.1511,High,2,Advisor review and peer tutorial recommendation
REC02388,STU01564,Amaka G.,Year 1,Computer Science,GST111,Communication in English,98,0.7958,0.5397,2.3,39,0.3278,0.6722,Low,0,No immediate action
REC02389,STU02561,Rita W.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.6194,0.4402,4.4,28,0.4585,0.5415,Medium,1,Monitor and recommend targeted support
REC02390,STU02346,Tobi A.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.8129,0.6459,3.4,44,0.2451,0.7549,Low,0,No immediate action
REC02391,STU00813,Tolu H.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.9086,0.5372,4.9,52,0.1794,0.8206,Low,0,No immediate action
REC02392,STU01228,Bayo W.,Year 1,Computer Science,GST111,Communication in English,98,0.7632,0.5353,3.7,39,0.2861,0.7139,Low,0,No immediate action
REC02393,STU02779,Lekan I.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6477,0.6826,1.9,34,0.3601,0.6399,Low,0,No immediate action
REC02394,STU00927,Uche B.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.5915,0.2844,4.1,20,0.5529,0.4471,Medium,1,Monitor and recommend targeted support
REC02395,STU00761,Seyi J.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7559,0.5254,3.0,18,0.3649,0.6351,Low,0,No immediate action
REC02396,STU01703,Ireti C.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.7961,0.8946,5,42,0.1132,0.8868,Low,0,No immediate action
REC02397,STU02256,Nora L.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.9195,0.654,2.9,33,0.22,0.78,Low,0,No immediate action
REC02398,STU00860,Lara G.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.7781,0.7395,4.9,53,0.1709,0.8291,Low,0,No immediate action
REC02399,STU02363,Muna Q.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.9072,0.6928,3.4,42,0.1933,0.8067,Low,0,No immediate action
REC02400,STU00652,Nifemi X.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.8462,0.7297,3.5,31,0.2077,0.7923,Low,0,No immediate action
REC02401,STU02170,Nora Q.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.7996,0.3672,2.9,18,0.4989,0.5011,Medium,1,Monitor and recommend targeted support
REC02402,STU00218,Uche X.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.4216,0.4606,4.2,27,0.5625,0.4375,Medium,1,Monitor and recommend targeted support
REC02403,STU01396,Ayo A.,Year 1,Computer Science,PHY102,General Physics II,98,0.2718,0.4382,0.6,22,0.9285,0.0715,High,2,Advisor review and peer tutorial recommendation
REC02404,STU01761,Rita A.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.41,0.4715,1.8,9,0.715,0.285,High,2,Advisor review and peer tutorial recommendation
REC02405,STU01868,Zara M.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7257,0.5817,3.6,30,0.2994,0.7006,Low,0,No immediate action
REC02406,STU01693,Dami I.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7434,0.2813,2.8,20,0.545,0.455,Medium,1,Monitor and recommend targeted support
REC02407,STU02687,Tobi H.,Year 1,Computer Science,GST111,Communication in English,98,0.7255,0.4458,1.3,10,0.5934,0.4066,Medium,1,Monitor and recommend targeted support
REC02408,STU01293,Mira R.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.5217,0.5563,2.6,47,0.5404,0.4596,Medium,1,Monitor and recommend targeted support
REC02409,STU00560,Efe A.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.8288,0.912,3.9,58,0.1389,0.8611,Low,0,No immediate action
REC02410,STU02269,Lara T.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.4044,0.3077,1.3,9,0.8864,0.1136,High,2,Advisor review and peer tutorial recommendation
REC02411,STU01459,Muna E.,Year 1,Computer Science,PHY102,General Physics II,98,0.9011,0.555,4.1,48,0.2091,0.7909,Low,0,No immediate action
REC02412,STU01839,Tobi Z.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.5639,0.5286,2.0,21,0.4716,0.5284,Medium,1,Monitor and recommend targeted support
REC02413,STU01033,Teni Y.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.6147,0.6447,4.1,8,0.3722,0.6278,Low,0,No immediate action
REC02414,STU00519,Amaka B.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.8398,0.7323,3.8,67,0.1924,0.8076,Low,0,No immediate action
REC02415,STU01714,Ireti K.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.7174,0.6926,2.2,33,0.3173,0.6827,Low,0,No immediate action
REC02416,STU01204,Bayo F.,Year 1,Computer Science,PHY102,General Physics II,98,0.6577,0.309,2.5,41,0.5442,0.4558,Medium,1,Monitor and recommend targeted support
REC02417,STU00392,Zara V.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.9478,0.9362,3.0,27,0.1374,0.8626,Low,0,No immediate action
REC02418,STU00371,Uche K.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.7255,0.7084,2.6,33,0.2933,0.7067,Low,0,No immediate action
REC02419,STU00936,Ireti U.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.8336,0.5393,3.0,29,0.296,0.704,Low,0,No immediate action
REC02420,STU01117,Dami F.,Year 1,Computer Science,GST111,Communication in English,98,0.7522,0.7299,2.2,45,0.2922,0.7078,Low,0,No immediate action
REC02421,STU00312,Ireti O.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.7386,0.7508,3.4,31,0.2484,0.7516,Low,0,No immediate action
REC02422,STU00932,Ayo M.,Year 1,Computer Science,CSC114,Linear Algebra for Computer Scientists,98,0.9237,0.723,5,71,0.1136,0.8864,Low,0,No immediate action
REC02423,STU02728,Muna S.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.5417,0.7052,1.2,14,0.6009,0.3991,Medium,1,Monitor and recommend targeted support
REC02424,STU00589,Lara W.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.7115,0.4115,2.2,38,0.504,0.496,Medium,1,Monitor and recommend targeted support
REC02425,STU01053,Tara C.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.42,0.3786,1.4,15,0.8365,0.1635,High,2,Advisor review and peer tutorial recommendation
REC02426,STU02210,Tolu P.,Year 1,Computer Science,PHY102,General Physics II,98,0.6537,0.3464,3.2,27,0.5239,0.4761,Medium,1,Monitor and recommend targeted support
REC02427,STU02001,Lara Z.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.4004,0.3492,1.3,36,0.8031,0.1969,High,2,Advisor review and peer tutorial recommendation
REC02428,STU01196,Tobi Q.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6751,0.7249,2.7,26,0.3249,0.6751,Low,0,No immediate action
REC02429,STU01331,Mira G.,Year 1,Computer Science,GST112,Nigerian Peoples and Culture,98,0.731,0.5741,3.5,31,0.3005,0.6995,Low,0,No immediate action
REC02430,STU02115,Rita K.,Year 1,Computer Science,CSC112,UI/UX Design Essentials,98,0.8467,0.952,4.0,27,0.1331,0.8669,Low,0,No immediate action
REC02431,STU00756,Efe H.,Year 1,Computer Science,PHY102,General Physics II,98,0.4909,0.6776,2.7,48,0.5124,0.4876,Medium,1,Monitor and recommend targeted support
REC02432,STU01014,Chidi R.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.499,0.2539,3.7,13,0.7564,0.2436,High,2,Advisor review and peer tutorial recommendation
REC02433,STU02748,Jide W.,Year 1,Computer Science,PHY108,General Practical Physics II,98,0.647,0.643,4.4,35,0.2723,0.7277,Low,0,No immediate action
REC02434,STU02420,Muna F.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.7549,0.7675,3.7,34,0.2198,0.7802,Low,0,No immediate action
REC02435,STU01969,Dara T.,Year 1,Computer Science,COS102,Introduction to Problem Solving,98,0.6251,0.4253,2.7,24,0.5409,0.4591,Medium,1,Monitor and recommend targeted support
REC02436,STU02625,Muna F.,Year 1,Computer Science,MTH102,Elementary Mathematics II,98,0.3827,0.0429,2.3,27,0.8794,0.1206,High,2,Advisor review and peer tutorial recommendation
REC02437,STU02172,Teni K.,Year 1,Computer Science,PHY102,General Physics II,98,0.9198,0.5946,3.0,48,0.2337,0.7663,Low,0,No immediate action
